,image,reds,greens,blues,blacks
690,clean4928.png,96791,6121,1711,240977
691,clean6076.png,61377,0,0,284223
692,clean3677.png,87506,3401,6625,248068
693,clean4163.png,81041,4250,1793,258516
694,clean9492.png,52860,0,0,292740
695,clean1702.png,19630,0,0,325970
696,clean1775.png,70758,9822,11068,253952
697,clean7033.png,57562,8801,0,279237
698,clean5142.png,27771,1031,4651,312147
699,clean1778.png,105560,4691,8456,226893
700,clean3718.png,101830,7057,50219,186494
701,clean5185.png,56346,0,750,288504
702,clean1578.png,19770,0,0,325830
703,clean5728.png,35175,23265,27399,259761
704,clean8829.png,75888,2175,0,267537
705,clean2321.png,13172,11416,0,321012
706,clean5638.png,45128,18485,239,281748
707,clean7541.png,96593,4271,1351,243385
708,clean1030.png,53713,12490,0,279397
709,clean5320.png,77576,10659,8486,248879
710,clean1466.png,9449,21075,206,314870
711,clean3369.png,5378,19984,0,320238
712,clean1131.png,32002,4576,2622,306400
713,clean9055.png,154861,11442,2751,176546
714,clean3347.png,53599,1035,515,290451
715,clean2372.png,55236,3105,14041,273218
716,clean5374.png,107035,12868,0,225697
717,clean4829.png,7378,27041,5521,305660
718,clean0217.png,56497,7081,2066,279956
719,clean4142.png,37502,11694,3302,293102
720,clean3869.png,78498,9397,11409,246296
721,clean2477.png,75537,2160,0,267903
722,clean5859.png,73698,184,276,271442
723,clean4265.png,53921,0,1466,290213
724,clean5255.png,41385,0,0,304215
725,clean3296.png,9969,21838,807,312986
726,clean8073.png,31442,6863,2615,304680
727,clean1896.png,136588,3510,0,205502
728,clean8578.png,53030,2978,3520,286072
729,clean4541.png,38278,4227,1569,301526
730,clean7723.png,145785,2523,1056,196236
731,clean4159.png,44339,7145,1745,292371
732,clean5948.png,27975,0,0,317625
733,clean6113.png,112884,10128,3196,219392
734,clean8445.png,131811,3681,53781,156327
735,clean7323.png,60282,15050,32832,237436
736,clean0013.png,133106,688,3001,208805
737,clean2964.png,153119,3670,47841,140970
738,clean6678.png,7214,0,2223,336163
739,clean6176.png,164356,587,0,180657
740,clean0609.png,143230,9653,2697,190020
741,clean5125.png,11120,0,0,334480
742,clean6410.png,19081,0,1683,324836
743,clean9751.png,34311,12937,0,298352
744,clean4847.png,81885,19381,10663,233671
745,clean2512.png,39915,2469,1188,302028
746,clean3712.png,11217,49992,40254,244137
747,clean5791.png,159914,2864,7257,175565
748,clean1889.png,56180,905,3903,284612
749,clean5730.png,78165,10326,3893,253216
750,clean4192.png,111381,1458,0,232761
751,clean6110.png,82643,6104,5154,251699
752,clean0675.png,49717,4967,0,290916
753,clean5773.png,145116,159,0,200325
754,clean9284.png,43746,2145,748,298961
755,clean2941.png,86025,20170,4018,235387
756,clean8002.png,114974,5088,35605,189933
757,clean3725.png,26872,0,0,318728
758,clean8895.png,27315,17367,40987,259931
759,clean6574.png,113874,15944,3067,212715
760,clean6516.png,147972,8018,3857,185753
761,clean6610.png,36277,1496,1888,305939
762,clean1356.png,40910,0,0,304690
763,clean4907.png,8815,0,2364,334421
764,clean5562.png,87225,5374,2402,250599
765,clean2352.png,81997,0,643,262960
766,clean3674.png,53594,30098,292,261616
767,clean6677.png,33055,12083,1448,299014
768,clean5105.png,25446,26255,7550,286349
769,clean3910.png,39128,1476,137,304859
770,clean5319.png,2789,23560,1466,317785
771,clean2833.png,10766,6669,622,327543
772,clean1644.png,60102,14196,207,271095
773,clean1900.png,35129,981,0,309490
774,clean2778.png,131512,4411,0,209677
775,clean2085.png,18643,26085,3141,297731
776,clean4378.png,148485,0,0,197115
777,clean0955.png,132876,533,1122,211069
778,clean1962.png,114055,5312,690,225543
779,clean0452.png,114413,662,0,230525
780,clean9350.png,40287,0,0,305313
781,clean8506.png,79800,3680,8016,254104
782,clean1184.png,2296,6874,0,336430
783,clean2281.png,59625,2483,235796,47696
784,clean7761.png,33367,1421,8353,302459
785,clean9041.png,66686,0,0,278914
786,clean4763.png,99341,0,672,245587
787,clean8936.png,24490,2336,520,318254
788,clean2599.png,112757,1775,0,231068
789,clean5548.png,30670,29101,18813,267016
790,clean3891.png,144566,0,547,200487
791,clean5707.png,16761,1495,1059,326285
792,clean2841.png,82688,33223,69674,160015
793,clean8319.png,12356,20545,3759,308940
794,clean6920.png,103996,5262,9691,226651
795,clean6256.png,53829,3359,0,288412
796,clean1935.png,20164,3704,1849,319883
797,clean7314.png,68391,33372,11461,232376
798,clean2204.png,146688,0,299,198613
799,clean7645.png,30807,1616,996,312181
800,clean2521.png,60367,10143,22253,252837
801,clean1261.png,141934,7357,0,196309
802,clean3278.png,95670,27538,11021,211371
803,clean7953.png,95582,11149,4263,234606
804,clean5537.png,15447,2933,0,327220
805,clean3370.png,5740,12511,2700,324649
806,clean8042.png,44619,0,676,300305
807,clean5854.png,68092,29220,10840,237448
808,clean5283.png,32778,699,0,312123
809,clean2126.png,132972,5123,0,207505
810,clean8730.png,30067,5407,0,310126
811,clean8125.png,110279,10405,694,224222
812,clean1705.png,63134,8186,1607,272673
813,clean4944.png,92839,0,301,252460
814,clean6200.png,31965,5264,0,308371
815,clean6976.png,41501,784,0,303315
816,clean1428.png,81471,1986,0,262143
817,clean5234.png,148643,3139,0,193818
818,clean6807.png,149086,8030,2841,185643
819,clean7628.png,26557,32698,5926,280419
820,clean4650.png,102571,19197,14841,208991
821,clean8857.png,75311,566,0,269723
822,clean3041.png,140361,21255,8677,175307
823,clean0174.png,67060,19937,17200,241403
824,clean2145.png,9371,48983,43682,243564
825,clean4029.png,157497,0,734,187369
826,clean3212.png,166693,0,0,178907
827,clean9528.png,563,1415,0,343622
828,clean5345.png,76061,17486,3851,248202
829,clean0214.png,40755,19254,6948,278643
830,clean1786.png,132736,656,0,212208
831,clean2335.png,7881,9514,1090,327115
832,clean6609.png,91900,0,293,253407
833,clean8687.png,93269,5252,2672,244407
834,clean5036.png,31782,6269,0,307549
835,clean1688.png,76646,0,0,268954
836,clean9176.png,7879,21614,3037,313070
837,clean6770.png,20166,0,0,325434
838,clean1496.png,100139,3981,506,240974
839,clean4113.png,12732,29532,26677,276659
840,clean7732.png,48702,19684,85933,191281
841,clean0856.png,92771,7869,17908,227052
842,clean0284.png,10984,21304,1266,312046
843,clean7326.png,39227,16335,0,290038
844,clean2877.png,61146,12045,1962,270447
845,clean3132.png,62519,18636,0,264445
846,clean4566.png,112859,2250,0,230491
847,clean5706.png,45552,5468,466,294114
848,clean5578.png,87551,6991,2152,248906
849,clean7680.png,73354,8028,1300,262918
850,clean6598.png,44577,29759,6867,264397
851,clean6505.png,16814,1216,0,327570
852,clean6249.png,151690,6008,3705,184197
853,clean4329.png,67926,6670,3298,267706
854,clean7488.png,31683,23860,45994,244063
855,clean7792.png,154383,1527,0,189690
856,clean0933.png,2993,20590,9403,312614
857,clean1347.png,88077,0,0,257523
858,clean3502.png,23248,0,0,322352
859,clean0866.png,5376,791,1418,338015
860,clean7532.png,132128,4330,2336,206806
861,clean2086.png,55940,4962,782,283916
862,clean7277.png,109320,6650,2490,227140
863,clean2684.png,17976,13429,4273,309922
864,clean3670.png,49312,10257,3429,282602
865,clean6416.png,44053,1142,0,300405
866,clean7356.png,88087,5532,125,251856
867,clean8281.png,78909,14552,5258,246881
868,clean0349.png,97454,0,0,248146
869,clean4919.png,47501,7022,19753,271324
870,clean7754.png,89223,3067,14813,238497
871,clean7105.png,63657,450,0,281493
872,clean3713.png,24395,5272,144200,171733
873,clean3918.png,73166,6628,689,265117
874,clean4532.png,1,0,0,345599
875,clean5908.png,138049,3583,752,203216
876,clean8494.png,46960,3529,0,295111
877,clean1479.png,41752,0,0,303848
878,clean6558.png,110318,4674,378,230230
879,clean5282.png,125147,24993,7307,188153
880,clean9277.png,46259,9910,263,289168
881,clean1267.png,90428,20377,0,234795
882,clean3420.png,82217,5998,4506,252879
883,clean6189.png,4450,6184,12210,322756
884,clean1136.png,48198,0,0,297402
885,clean4398.png,3609,18873,1210,321908
886,clean2835.png,98087,22613,2463,222437
887,clean7786.png,85736,10371,58904,190589
888,clean2857.png,70355,2675,0,272570
889,clean6492.png,14763,2954,629,327254
890,clean8355.png,90189,7841,355,247215
891,clean4024.png,4922,20825,642,319211
892,clean1238.png,70433,12678,0,262489
893,clean5332.png,31448,12394,2061,299697
894,clean0601.png,113695,11305,3177,217423
895,clean1943.png,20788,10584,7262,306966
896,clean3584.png,71528,0,303,273769
897,clean7125.png,40357,20179,24374,260690
898,clean4316.png,75226,17384,1320,251670
899,clean7446.png,45741,9935,0,289924
900,clean6709.png,151114,4780,3862,185844
901,clean2364.png,58012,2831,6252,278505
902,clean4121.png,130753,5534,0,209313
903,clean9198.png,103127,680,0,241793
904,clean5475.png,14621,0,207,330772
905,clean5677.png,68279,10027,114,267180
906,clean4179.png,74016,2553,1959,267072
907,clean0118.png,144347,1492,48245,151516
908,clean8720.png,31996,1413,0,312191
909,clean0555.png,6170,4071,0,335359
910,clean5372.png,0,28469,2363,314768
911,clean3601.png,70590,15199,38379,221432
912,clean3705.png,3722,4052,0,337826
913,clean0920.png,26770,35756,24123,258951
914,clean5258.png,44608,16607,1900,282485
915,clean7971.png,92373,8754,4808,239665
916,clean6911.png,81648,0,0,263952
917,clean0583.png,29461,0,0,316139
918,clean6089.png,32895,2903,0,309802
919,clean5982.png,70607,557,1052,273384
920,clean8473.png,134621,0,0,210979
921,clean7315.png,36503,0,0,309097
922,clean0807.png,130069,0,230,215301
923,clean4099.png,12477,2828,0,330295
924,clean3818.png,120367,555,0,224678
925,clean1314.png,81276,18519,17578,228227
926,clean6260.png,71444,6145,3311,264700
927,clean4330.png,141037,402,0,204161
928,clean5576.png,4326,29798,18886,292590
929,clean8731.png,7967,27485,3178,306970
930,clean0618.png,39948,21321,14737,269594
931,clean9600.png,57809,0,0,287791
932,clean8940.png,25784,23342,13106,283368
933,clean1421.png,113308,7691,4444,220157
934,clean2749.png,60331,11805,9769,263695
935,clean1486.png,118231,9802,41348,176219
936,clean1031.png,78503,0,1042,266055
937,clean2079.png,58896,1348,0,285356
938,clean6524.png,2068,543,0,342989
939,clean4771.png,122462,2503,532,220103
940,clean5933.png,118286,2779,6065,218470
941,clean1492.png,98709,0,0,246891
942,clean4520.png,118373,1971,12230,213026
943,clean1783.png,122640,0,353,222607
944,clean6879.png,133901,4591,0,207108
945,clean2861.png,146674,10017,1406,187503
946,clean3258.png,120588,6893,4209,213910
947,clean3903.png,115459,2600,10430,217111
948,clean7773.png,4000,425,157,341018
949,clean3695.png,106592,9152,4142,225714
950,clean6450.png,117415,8641,8243,211301
951,clean4827.png,34246,19831,27140,264383
952,clean3392.png,30268,12441,53591,249300
953,clean0300.png,161309,5836,0,178455
954,clean7169.png,130322,8611,13838,192829
955,clean4425.png,104171,12452,25364,203613
956,clean9760.png,107512,30058,46818,161212
957,clean2515.png,53093,1088,0,291419
958,clean8066.png,107500,10108,3671,224321
959,clean4094.png,29166,1938,2157,312339
960,clean5379.png,121739,10019,18319,195523
961,clean2574.png,60383,0,556,284661
962,clean7770.png,24947,1585,0,319068
963,clean3682.png,51133,13480,274,280713
964,clean7341.png,37658,6340,1772,299830
965,clean1682.png,109728,3189,1152,231531
966,clean6747.png,154873,3908,1011,185808
967,clean8342.png,20355,1973,0,323272
968,clean4253.png,24359,18401,11678,291162
969,clean4719.png,45743,41082,49898,208877
970,clean7831.png,133100,328,0,212172
971,clean6137.png,53084,23219,27043,242254
972,clean3623.png,35002,54976,31312,224310
973,clean4780.png,20285,19423,0,305892
974,clean8309.png,98674,0,1344,245582
975,clean1264.png,14146,26283,9011,296160
976,clean7202.png,6566,26716,24486,287832
977,clean5084.png,61600,2418,0,281582
978,clean6969.png,100547,9898,20571,214584
979,clean6631.png,129072,1370,0,215158
980,clean6425.png,58669,17440,20858,248633
981,clean6725.png,114717,8869,8095,213919
982,clean2618.png,18,19603,7163,318816
983,clean1214.png,45040,21628,9196,269736
984,clean8091.png,36502,23436,3345,282317
985,clean3201.png,203,2631,2660,340106
986,clean2469.png,124628,1585,3600,215787
987,clean8153.png,15900,29017,12541,288142
988,clean9459.png,78828,6046,617,260109
989,clean5500.png,138095,2247,245,205013
990,clean9381.png,42398,6057,2928,294217
991,clean0172.png,61588,1226,0,282786
992,clean6819.png,31453,8358,646,305143
993,clean9372.png,98855,3107,286,243352
994,clean1728.png,98921,6771,0,239908
995,clean3025.png,66731,13326,890,264653
996,clean8595.png,25860,0,0,319740
997,clean8513.png,136355,12917,0,196328
998,clean7785.png,110715,7800,3776,223309
999,clean1742.png,114925,1101,391,229183
1000,clean9327.png,166667,3108,9180,166645
1001,clean0578.png,95434,7511,9534,233121
1002,clean0949.png,11935,17937,0,315728
1003,clean7357.png,126840,8374,2509,207877
1004,clean7292.png,92535,16785,10821,225459
1005,clean7126.png,3588,25461,8846,307705
1006,clean8107.png,54906,0,0,290694
1007,clean3486.png,128406,15739,15549,185906
1008,clean3543.png,19036,0,0,326564
1009,clean9466.png,9718,33801,3110,298971
1010,clean2743.png,51790,9946,579,283285
1011,clean7168.png,73873,580,0,271147
1012,clean6802.png,80000,558,0,265042
1013,clean7262.png,75327,5477,1585,263211
1014,clean3964.png,98632,0,804,246164
1015,clean8678.png,82624,2446,995,259535
1016,clean2004.png,29287,32190,22117,262006
1017,clean2461.png,96577,22955,56545,169523
1018,clean8409.png,92939,5972,3773,242916
1019,clean7009.png,72808,1366,0,271426
1020,clean4896.png,54998,15117,21535,253950
1021,clean0905.png,49811,8675,1300,285814
1022,clean3911.png,31384,0,224,313992
1023,clean1933.png,11175,0,2679,331746
1024,clean8327.png,52033,14322,2466,276779
1025,clean9215.png,42152,3913,1092,298443
1026,clean5398.png,99579,6281,0,239740
1027,clean9741.png,14557,9332,0,321711
1028,clean7132.png,146012,533,0,199055
1029,clean9717.png,30953,4052,0,310595
1030,clean0654.png,93121,734,0,251745
1031,clean5846.png,125291,3569,2786,213954
1032,clean7922.png,21195,17512,35286,271607
1033,clean6153.png,36365,25466,44658,239111
1034,clean5915.png,66139,2574,3942,272945
1035,clean1622.png,110946,0,1003,233651
1036,clean0488.png,4254,4211,0,337135
1037,clean1940.png,84375,12364,15042,233819
1038,clean0650.png,62511,8604,77219,197266
1039,clean4138.png,123668,1145,3297,217490
1040,clean5455.png,114585,2511,875,227629
1041,clean0357.png,120821,14165,10135,200479
1042,clean3378.png,32863,6737,4180,301820
1043,clean5793.png,5077,7252,4271,329000
1044,clean7281.png,57074,275,237847,50404
1045,clean2508.png,1879,15446,893,327382
1046,clean3738.png,74960,1391,3301,265948
1047,clean7447.png,33678,0,0,311922
1048,clean5672.png,2600,10339,0,332661
1049,clean2582.png,8803,8096,0,328701
1050,clean7355.png,48254,4362,36948,256036
1051,clean7959.png,146359,1429,0,197812
1052,clean7484.png,58032,5938,911,280719
1053,clean4591.png,164132,2427,2342,176699
1054,clean2185.png,38181,13514,2644,291261
1055,clean1838.png,38840,12605,99998,194157
1056,clean9056.png,69970,1476,728,273426
1057,clean9583.png,142973,0,0,202627
1058,clean2565.png,11669,8762,1349,323820
1059,clean6618.png,84853,4050,4734,251963
1060,clean3534.png,37184,28818,1077,278521
1061,clean4307.png,109191,9306,3352,223751
1062,clean1605.png,17121,29397,26369,272713
1063,clean7631.png,115777,8291,4952,216580
1064,clean2269.png,72351,1393,3703,268153
1065,clean0435.png,64197,0,0,281403
1066,clean1651.png,17023,10531,0,318046
1067,clean4320.png,410,7971,3789,333430
1068,clean8257.png,20324,3601,2351,319324
1069,clean4394.png,67520,6254,940,270886
1070,clean2870.png,57530,23231,1524,263315
1071,clean2733.png,65276,10802,13164,256358
1072,clean2212.png,31126,20981,2398,291095
1073,clean5976.png,116040,26437,19431,183692
1074,clean6741.png,51060,22476,12909,259155
1075,clean5223.png,130063,4961,0,210576
1076,clean9279.png,23358,21634,83674,216934
1077,clean2903.png,56228,959,5342,283071
1078,clean3144.png,2211,1549,699,341141
1079,clean5095.png,108560,13246,1363,222431
1080,clean2390.png,29872,725,312,314691
1081,clean5595.png,57895,0,616,287089
1082,clean9749.png,53851,4129,20045,267575
1083,clean8663.png,166667,506,1794,176633
1084,clean1372.png,11725,0,343,333532
1085,clean8208.png,119014,13574,2611,210401
1086,clean2063.png,71382,23691,62151,188376
1087,clean2863.png,25570,7156,1863,311011
1088,clean6445.png,85374,9830,8866,241530
1089,clean8722.png,93649,25204,39472,187275
1090,clean7027.png,19848,35712,9224,280816
1091,clean0486.png,51669,693,2421,290817
1092,clean8954.png,114014,7023,7590,216973
1093,clean3198.png,67494,14157,8282,255667
1094,clean7762.png,147665,0,1242,196693
1095,clean6863.png,71416,14566,0,259618
1096,clean4931.png,131250,17303,18685,178362
1097,clean7671.png,84768,0,0,260832
1098,clean1777.png,2873,8321,24576,309830
1099,clean4761.png,50206,0,0,295394
1100,clean3063.png,52499,1968,0,291133
1101,clean1978.png,42222,22576,13289,267513
1102,clean6427.png,76121,7652,0,261827
1103,clean1218.png,44151,0,0,301449
1104,clean0915.png,67374,0,2919,275307
1105,clean6108.png,78150,0,769,266681
1106,clean3365.png,9136,782,0,335682
1107,clean0049.png,76668,38036,15642,215254
1108,clean3882.png,10277,17157,633,317533
1109,clean8683.png,42190,7622,318,295470
1110,clean0102.png,112843,0,648,232109
1111,clean3812.png,44682,2293,675,297950
1112,clean0536.png,32153,0,71,313376
1113,clean9550.png,22561,26367,7277,289395
1114,clean8324.png,113612,0,0,231988
1115,clean8906.png,26679,0,907,318014
1116,clean0416.png,70543,13623,0,261434
1117,clean6051.png,86449,0,0,259151
1118,clean1547.png,120905,2414,0,222281
1119,clean9081.png,94205,825,0,250570
1120,clean0681.png,55655,0,0,289945
1121,clean2048.png,40139,7125,4954,293382
1122,clean2231.png,80779,0,1655,263166
1123,clean3746.png,116570,766,0,228264
1124,clean7753.png,12469,0,1420,331711
1125,clean8241.png,129731,554,0,215315
1126,clean6519.png,32709,15167,2981,294743
